ID,CreatedAt,Title,Excerpt
233890052,2020-06-17T02:34:03.242Z,求各系好課,要開始修系外選修了 想請問長庚的各位 自己的系上有沒有那種 只要點名有到 幾乎不考試 或是考試分數佔的比例很少的課 救救沒有選到系外選修的我
233889864,2020-06-17T01:42:47.206Z,問 詩詞選讀,請問一下，詩詞選讀這堂課給分甜嗎？loading如何？有修過的可以說一下上課大概在做甚麼嗎～（本身是喜歡詩詞的），已問過學長姐但他們好像跟必修衝堂所以沒修到，也在dcard和通識課程交流社團爬過文，但
233888551,2020-06-16T16:34:03.315Z,林口推薦的皮膚科醫生？,我的耳朵發炎非常嚴重疑似粉瘤不敢自己處理QQ，剛剛google一下附近的醫生看了評價超兩極也很多感覺是灌水（？？所以不曉得有沒有人在林口看過皮膚科診所有推薦的🥺，祝大家歐趴～ 感謝🥺🥺，補上目前
233888329,2020-06-16T16:04:12.307Z,宿網限流,本肥宅每天的慰藉就是回到宿舍看看Netflix，但最近常常跑不動，一查才發現竟然在限流名單內，網路在半夜就爆了，但我那是電腦關機正睡的舒爽，後來問室友他的網路流量也在奇怪的時間爆掉，打電話去資訊組詢問
233880201,2020-06-15T13:10:22.427Z,轉：2020年暑修,
233876427,2020-06-15T02:21:00.090Z,水壺不見了,我的水壺走失了⋯，有看到他的人可以告訴我一下他的行蹤嗎🥺，謝謝大家
233876084,2020-06-15T00:25:46.423Z,行政處室的老師們很好，但工讀生⋯,我覺得各個行政單位的老師都很願意幫忙我，流程不懂時都很願意再詳細說明。但我卻常常遇上服務態度超差的工讀生，覺得部分工讀生拉低了服務水準，並不是讓妳無薪工作，可以學一下服務態度嗎？每一份工作都有它的辛苦
233872005,2020-06-14T07:59:35.254Z,宿舍換桌燈，變探照燈射你一臉,幹羚羊，學校你是要大家去做youtuber嗎？補光燈都不用了，我TM整張臉都亮的。到底哪個智障的決定。（good job 智障），換了桌燈結果直射眼睛。尤其晚上暗暗的，一開桌燈直接見光死。（眼..眼睛
233871368,2020-06-14T05:58:53.990Z,大一新生的疑問,各位學長姊好，我是今年大一的新生，想請問一下入學前的暑假有什麼建議可以先準備的嗎？
233871271,2020-06-14T05:38:37.975Z,二手機車收購,要畢業了不想把機車運回南部，想問院區哪理有在收購二手機車嗎
233868388,2020-06-13T14:50:17.654Z,沒領鑰匙,如題 如果住宿當初沒領鑰匙 那退宿的時候要簽名之類的嗎
233865589,2020-06-13T05:38:36.260Z,7/4大一升大二搬宿舍要怎麼搬,聽同學說好像是要搬去倉庫，開學才能搬到房間是真的嗎
233865586,2020-06-13T05:37:28.624Z,卡夾遺失,遺失一個黑色ck卡夾，裡面有4張卡片（包含一張學生證），裡面的卡片對我來說都很重要，麻煩撿到的同學與我聯絡謝謝～，到時必定請你吃一頓好料的
233864777,2020-06-13T02:19:11.147Z,把樓下陽台當作你的的菸灰缸？,住在據德06*6的 不要再把你們髒嘴碰過的菸丟下來，你們的行為只會讓其他人覺得你們很機掰而且很低能，大家可以來數一下他們丟了多少~，有沒有人跟我一樣也遇到這種事的啊？
233864755,2020-06-13T02:14:31.395Z,住宿組很擾民,總覺得暑假有幾週要住宿，總共要搬四次宿舍 期末搬一次 集中住宿搬一次 退住再搬一次 入住再搬一次，真的是很優秀的學校
233862542,2020-06-12T14:28:51.590Z,畢業證書,最後一波領取時間好像是7/17 豪晚，屆時又要回長庚一趟 真D麻煩，有什麼加速的方法嗎（老師課程要求到第18週），還是只能照程序走，🤗🤗🤗
233861851,2020-06-12T12:41:35.347Z,尋人啟事,今天下午5點多的時候在木棧道頂端遇到一個女生，我們一群人走的，但是妳卻突然對我微笑，妳是誰呢
233861810,2020-06-12T12:35:05.993Z,泛航車上遺失 黑色水壺袋、水壺,今天（6/12）下午4：40從醫院搭乘泛航回學校，坐在第二排右邊靠窗位子，遺失星巴克黑色水壺袋子，裡面有水壺及錢包，聯絡泛航及校內失物招領處目前都沒有找到，麻煩有撿到的同學與我聯絡謝謝
233861761,2020-06-12T12:24:31.243Z,神奇 足球觀看台,大約8點剛買東西要回蘊德，走旁邊的人行道 突然聽到後面有人嘻嘻哈哈於是轉頭，結果看到靠近好漢坡那側觀看台上一對白衣男女（剛好有路燈照到的地方），女生背對操場坐在男生腿上 好像穿裙子，一直被上上下下的移
233861037,2020-06-12T10:19:47.596Z,忘記選課了😭😭,好  我知道自己很笨   我也知道大家會說有必修，其他開學之後可以加選，可是問題來了，升大四沒有必修！！所以我的課表是 空  白  的，誠摯的想請教各位，請問這樣開學的註冊學雜費繳費單那些會有問題嗎？
233859008,2020-06-12T04:09:01.360Z,化材系是在急啥？？,等人離開教室很難嗎，到底是在急X小
233856672,2020-06-11T15:49:43.205Z,東方哈佛,
233855821,2020-06-11T13:53:52.479Z,學生證遺失,同學我在停車場撿到你的學生證 我先放在一醫校警那裡喔 他們說明天早上會拿去教務處
233849208,2020-06-10T14:02:30.770Z,多元通識針灸期末考,不好意思 可以請問多元通識針灸期末考試要怎麼準備嗎
233847257,2020-06-10T08:38:39.477Z,好漢坡掉了100塊,好漢坡樓梯口這邊掉了100塊是誰的我先放在明德的舍監那邊喔。
233845896,2020-06-10T04:18:54.239Z,撿到小米手環,地點：C0104R，如果有人有掉智慧手環可以去教室的講桌那邊拿喔，撿到後放桌上了
233845640,2020-06-10T03:19:00.831Z,初升日記,求解，請問學士後護理系的新生，需要參加初升日記嗎？？？？？
233841449,2020-06-09T10:33:48.687Z,機車停車場幼貓,機車停車場有一隻約7個月大虎斑貓，不親人，在停車場注意不要撞到貓，而且小貓會鑽進車罩裡面，打開車罩時會突然跳出來，掀車罩時注意一下裡面有沒有貓，感恩
233839877,2020-06-09T05:54:55.504Z,資管系賴同學妳的學生證和身分證,同學妳身分證和學生證放在圖書館影印機裡，我交給櫃台了
233839514,2020-06-09T04:52:11.291Z,畢業週預購?,填了預購表單要去取貨，到現場才說賣完了廠商沒貨了，沒有留貨給預購也沒有事前告知，所以預購表單填心酸的？
233835626,2020-06-08T12:38:36.533Z,投資學,本人對於投資很有興趣，看到工商系徐憶文老師有開一門投資學，想請問工商系的同學這堂課的評價與上課風格，感謝~
233835278,2020-06-08T11:43:27.222Z,蘊德5樓滿滿的燒焦味,如題，窗外和房門外都有超濃的塑膠燒焦味，可以有人解釋一下怎麼了嗎？該跑嗎
233832636,2020-06-08T04:32:39.881Z,網路社會學期末考,想請問有修禮拜五網路社會學的同學們，老師期末考是這禮拜還是下禮拜，我記得老師上上禮拜有說，但我忘記了麻煩你們了，謝謝
233832257,2020-06-08T03:11:21.366Z,深耕真的會延畢嗎,想問一下大家真的有人因為深耕未滿16小時而延畢嗎。。。
233832081,2020-06-08T02:32:34.003Z,[填問卷抽飲料🍹],哈囉各位~這是健導2.0的期末對於男女汽車偏好上研究問卷，需要大家幫忙填寫，最後會抽出一位幸運得主得到一杯麻古芝芝系列的飲料，謝謝大家
233831184,2020-06-07T18:43:53.864Z,排球笑隊,ㄎㄎ這次男排複賽又三場全輸，到外面面對其他學校就看起來就像不會打球，直接被虐，是不是已經複賽九連敗了，怎麼就贏不了一場啊，是人的問題還是怎樣，好慘哦，聽說今年一堆人畢業，學長明年也要專心準備碩士畢業，
233830718,2020-06-07T17:15:06.471Z,電信,想問問各位大老們，咱們學校的位置用哪家電信訊號比較好？例如臺灣之星之類的？
233830130,2020-06-07T15:46:00.354Z,想問工設課程,想學一點攝影 看到工設系大一下有攝影學，大二上有商業攝影，我是別系的 請問哪個比較適合我呢，之前沒碰過純粹有興趣，還有看到色彩學 也有興趣，請問修過的人評價如何呢，能學到東西嗎 還是是爛課？謝謝
233829117,2020-06-07T13:28:13.267Z,切勿在校內餵食流浪狗群！,最近發現有同學會餵浪犬群，我們能理解愛護動物的心情。但那幾隻黑狗體態看起來尚可，暫時不需要人類介入。而且畢竟還是有很多人會怕狗群，而只要餵一次，狗群就容易逗留在校內，所以希望大家不要出自一時愛心就去餵
233827776,2020-06-07T09:28:57.507Z,怎麼面對韓粉室友,如題，等等就要回房間啦~~~，可是其中一個室友是韓粉其他都是這次回高雄去投罷免的，等等室友會不會崩潰阿~~~~，求建議
233819357,2020-06-06T02:30:06.931Z,圖書館開放時間,仍然跟疫情時的開放時間一樣嗎？有一次早上來發現大家都在裡面坐好了，不知道是不是要提早呢？但是看系統公佈時間還是之前的時間🤔
233816099,2020-06-05T12:11:23.962Z,管院殘障廁所,聽說管院有一個叫X大星的會在空教室跟殘障廁所，約早餐，不知道有沒有這個八卦
233815281,2020-06-05T09:52:53.479Z,在好娘坡上順路載了拖著大行李箱的我,家裡是白色車的同學，謝謝你和你媽媽剛剛載我一程🤗，讓我不用跟我的超大行李箱一起中暑在好娘坡上️，你以後一定是個仁心仁術的醫生，要是你電腦壞掉隨時找我，要不是我昨天熬夜今天又早八我一定當場爆哭，下次遇
233815225,2020-06-05T09:42:45.066Z,學生證,撿到學生證一張 已送到蘊德樓給舍媽 另外請科大認識的同學協助通知 謝謝！
233812952,2020-06-05T03:04:23.895Z,同學你的隨身碟,如圖，在圖書館的電腦上，請來把他帶回家。
233812595,2020-06-05T01:31:19.094Z,所以什麼時候可以填床位,住宿組不要以為我們都沒發現日期變了捏
233811942,2020-06-04T18:42:06.302Z,好可怕喔,據德樓半夜兩點多 突然有東西摔落的聲音，是有人爆氣嗎，有人知道發生什麼事嗎
233808418,2020-06-04T09:32:59.716Z,國考班,一定要去嗎？剛開始說遠距上課後來改成要學校上課，原來的安排都泡湯了
233806938,2020-06-04T05:20:10.014Z,失物招領,今天在管院一樓教室撿到的airpods，已送去一醫警衛，請認識的人通知認領哦
233805502,2020-06-03T23:19:08.371Z,同學你的身份證,今天早上7點在蘊德前面人行道撿到的，幫你交給舍媽了～～～
233801223,2020-06-03T07:59:16.702Z,同學你的錢包包掉了,在機場場柵欄入口，幫你送到一醫警衛那裡
233800561,2020-06-03T05:55:48.044Z,圖書館,圖書館樓上的沙發區是不是很好睡阿，睡到打呼欸這麼舒服
233800183,2020-06-03T04:47:39.898Z,求解 操行,長庚會不會因為操行退學生學阿，最近發現操行好像有點低，還是說快被退學會預警嗎
233797601,2020-06-02T16:03:29.709Z,求解 我們學校有校歌嗎？,剛剛看到啾啾鞋唱中央大學那最難唱的校歌，我赫然發現我連長庚大學校歌都沒聽過，是我每次滑手機滑的太忘我，但我上YouTube也沒有查到任何東西，還是墨菲真的大概可能也許 我們真的沒有校歌？！！！！
233797544,2020-06-02T15:56:34.466Z,同學你的學生證,帥哥 要畢業了 想必你不想再重辦一張學生證 已經幫你拿到第一醫警衛那邊囉
233796408,2020-06-02T13:14:06.052Z,#更 物理暑修,不曉得今年疫情會不會開，但我真的好需要修啊啊啊啊啊啊啊啊，一直在學校網站等消息六月了應該快出來了ㄅ⋯，（看去年也是六月多），有哪個管道是最快可以get資訊的嗎，——，更新，給有需要的同學，感謝下面留言
233794208,2020-06-02T06:57:37.600Z,是誰的眼鏡！,相信有人尋找它 希望有幫到它的主人，在圖書館五樓的男廁喔
233793635,2020-06-02T05:23:56.849Z,幫車主QQ 被撞到以後不顧而去,如圖，主角紅車被一台白色Lexus停車時刮到，車上兩位高大男生下車察看後，火速逃去。如有需要，可跟我要行車紀錄器影片，#因隱私問題，不分享肇事者車牌
233793068,2020-06-02T03:41:19.808Z,同學你的證掉在木棧道,早上10.多在木棧道接近涼亭的地方撿到你的證ㄌ，所以就放在涼亭最靠外面的那張椅子上惹，看到記得去拿回來顆顆
233790590,2020-06-01T14:57:42.202Z,資工系未來升學,各位學長姊們好，小弟今年新生菜鳥，請問資工的學長姐們碩士班都洗到什麼學校？還是直升的比較多，直升能進GG嗎？如果不行那，台清交的一個年級大約有幾人（含推甄），4中台科又各有幾人？？出國的比例又是多少？
233788341,2020-06-01T09:19:29.017Z,販賣機,學校的販賣機去哪了有人知道嗎？下課時間投飲料是我上課唯一的樂趣欸  嗚嗚嗚...
233786900,2020-06-01T05:09:19.492Z,學生證認領,在木棧道撿到學生證+一張卡，（失主請自行跟舍監告知什麼卡），已送去明德樓舍監室，請認識的人通知認領
233780640,2020-05-31T04:51:34.450Z,《代Po：政治大學社會學系社會研究法問卷 抽$200現金！！》,長庚大學的同學大家好，抱歉打擾了。我們是政治大學社會學系的同學，以下的連結是我們的必修課程-社會研究法期末報告的問卷，我們的研究設計針對全台大學抽樣，其中包含貴校長庚大學。因此，想麻煩對我們研究議題-
233779093,2020-05-30T17:52:30.727Z,冷氣儲值機,學校的冷氣儲值機會不會太少了 難道沒有備用的嗎？今天好像三棟宿舍的儲值機都滿了 沒辦法儲值
233778683,2020-05-30T16:41:27.572Z,未來升學,我是今年即將升大一的化材系新生，雖然知道化材是偏重化工的科系，有關材料的課少的可憐，但還是希望未來推甄或考取頂大的材料研究所，因此在學校放榜後就查查看哪些原文書是必讀的，目前找到的書有Smith和Ca
233778103,2020-05-30T15:20:36.442Z,AIESEC 青年發聲調查 X 問卷抽獎,AIESEC 青年發聲調查 X 問卷抽獎，青年發聲調查（Youth Speak Survey，簡稱 YSS），是由AIESEC發起的全球性青年觀點與洞察力調查，將青年的聲音帶給影響相關決策的利益關係人
233778019,2020-05-30T15:08:00.979Z,協尋據德五樓洗衣籃,我的藍色洗衣籃加裡面的衣服不見了⋯⋯每天日夜期盼有同學發現自己拿錯放回洗衣間，但已經一個星期了都還沒有回來，也許也不一定是同學拿走的，例如清潔人員（？ 但總之如果它明天沒回到洗衣間，星期一我就去跑調監
233777638,2020-05-30T14:10:07.756Z,反問舊生問題,如題，是喔，雖然有些人問的板上確實爬文就找的到，但真的全都找的到嗎？說人家伸手？？做為學長學姊，已在學校多年經驗的人，幫助學弟學妹解決疑難雜症，很難嗎？不幫就算了，還嘴就不知道甚麼意思了！，也許學校官
233776699,2020-05-30T11:28:11.616Z,舊生問題,我是今年的畢業生 我想請問新生一些問題，現在小孩是一屆比一屆伸手嗎？天天都有新生問題文，等你畢業出社會去哪裡發文
233775718,2020-05-30T08:00:17.831Z,自動販賣機是不是要準備收了？,前幾天去一醫想買飲料，發現幾乎初了礦泉水外全部都是已售完，過了幾天有都沒補貨。昨天去二醫和工院也是一樣的情況，有的販賣機甚至直接關掉，一瓶飲料也沒有。學校是不打算繼續用販賣機了嗎？
233773840,2020-05-29T20:19:28.318Z,畢業問題,小弟我因為亂停車，被記了申誡一次要做愛校服務4小時，請問各位不做會怎樣嗎？
233771952,2020-05-29T14:05:36.303Z,都走到垃圾車了，拿進去很困難嗎？,麻煩不要那麼沒公德心，把垃圾塞進去不會花多少時間。
233765768,2020-05-28T14:18:17.042Z,資訊介面研究誠徵參與者_左撇子男生,＊感謝大家的踴躍報名，目前＂右撇子組＂跟＂左撇子女生＂已經暫時額滿了喔～就缺左撇子男生了！！，＊之前報名者若有下列情況，因不符合這次研究的招募條件，所以無法邀請您們參加研究喔，感謝您們的報名～1.未滿
233764955,2020-05-28T12:19:42.190Z,去科大,現在長大的學生能不能去科大了，科大的能不能來長大
233763940,2020-05-28T09:14:20.935Z,中生跟港生會打架嗎,如題 不知道共產黨會用什麼方式打壓港生呢，有中生跟港生會打架的八卦嗎，我猜等等有共產黨會檢舉
233761800,2020-05-28T02:15:46.700Z,長庚新生的問題,各位學長姐好！我是今年剛要進入長庚的學妹，想要在這裡問幾個問題～1.資訊管理系大一大概幾點下課阿？（因為現在有在打工 不知道開學後能不能繼續），2.如果有認識同系的可以住同一間宿舍嗎？3.宿舍有門禁嗎
233759304,2020-05-27T14:03:32.961Z,機車沒拔鑰匙,同學你的機車鑰匙沒拔喔~，幫你放在前面置物籃喔
233758449,2020-05-27T11:49:36.803Z,車鑰匙沒拔,同學我把你的鑰匙放在後座的地方 很好找的 希望你趕快來拿喔
233757545,2020-05-27T09:18:47.032Z,109級工設系畢業展-有設郎,有設郎開展啦，大家好我們是109級的工設系，明天及後天（5/28-5/29）的早上9點到下午5點，在管理學院B1的展覽室有我們的畢業展，（展覽室就是在B1吸菸區旁邊那間教室），歡迎大家來參觀～～-，「
233757053,2020-05-27T07:49:48.088Z,畢業生延後退宿,想請問這個畢業生延後退宿的申請，是誰都可以申請，還是需要特定理由呢？例如做專題之類的。謝謝。
233756942,2020-05-27T07:29:57.389Z,汽車遙控器,在操場旁人行道撿到ㄉ 我有忍耐沒有先開出去繞三圈 直接送學務處
233756377,2020-05-27T05:47:39.958Z,學校鐘聲,總覺得這學期管院的鐘聲都超小聲的，在教室都聽不到，搞得老師都晚下課
233756022,2020-05-27T04:42:24.938Z,長庚新生的提問,版上的各位好，我是今年要讀長庚的新生仔，有幾個問題想請教大家。1.宿舍可以用氣炸鍋、電鍋、插電烤盤等電器嗎？2、宿舍隔音好嗎？彈吉他會不會被吉？3、物理選修不讀會銜接不上普物嗎？4、建議這個暑假能做什
233755868,2020-05-27T04:16:33.121Z,工院一樓掉學生證,工院一樓撿到學生證 幫你放在旁邊檯子上
233755029,2020-05-27T00:50:20.034Z,失物招領,這是誰的呢？在M102教室喔。特殊教育導論，在M102教室喔。
233752151,2020-05-26T12:37:06.690Z,這是青春啊,看到青蛙腿在地上第一個反應不是覺得噁心也不是覺得詭異，而是發自內心的想：乾 要是我當初有在路上撿到這支腳，我的蛙骨就不會那麼低分了
233749172,2020-05-26T03:48:31.535Z,圖書館芝麻開門,已成功開啟，第一次覺得hen有效率，方便之餘還是要做好目前的防疫措施啦，-----------------以上更新-------------，今天開始已經不實施體溫測量了，那麼圖書館通往管院的大門何時
233747509,2020-05-25T17:14:36.318Z,畢業典禮意願調查,麻煩畢業生的大家可以動一下手指填一下表單～若有什麼建議也可以在底下留言
233743856,2020-05-25T07:42:43.977Z,二醫B1會議廳（二）撿到機車鑰匙,我把他送到學務處囉～他大概4點左右會到學務處
233743713,2020-05-25T07:19:51.195Z,畢典還取消嗎,相信我大長庚的決定不動如山，長庚就是一個市，與世隔絕～～～～
233743136,2020-05-25T05:50:32.142Z,機車停車,不好意思，剛剛中午停車的時候不小心弄倒了你的機車，有需要任何賠償的話，可以到工院8樓0809薄膜奈米實驗室找我，來的時候再麻煩告訴我車牌，避免有他人來求賠償
233741099,2020-05-24T18:30:35.777Z,畢典乾脆別辦好了,別的學校都恢復舉辦了我大長庚還在那邊一個班一個班自己畢典，乾脆別辦了，有夠浪費時間，畢業典禮沒有畢業氣氛還不如自己班上去餐廳辦個謝師宴，也比這個死要錢的學校好多了
233738866,2020-05-24T12:53:48.814Z,畢業典禮,各個學校都正常舉行畢業典禮了，想問長庚還是維持線上畢典嗎？若重新舉辦，有一些活動因時間取消，但正式的儀式有進行相信大家也可以接受的，希望可以畢業生可以一起在齊聚活三感受畢業氣氛～
233730792,2020-05-23T05:51:07.957Z,學生證,在文物館前撿到的，明天回學校會拿去韻德樓社媽那裡，請自行領取哦
233728269,2020-05-22T15:52:45.817Z,尋找一支雨傘,今天5/22，早上9：55放了一支折疊雨傘（有收好）在一醫七樓電梯外面的沙發椅上，下午3：00考完試要去拿的時候發現不見。知道下了很大的雨或許有人需要它，但還是請撿到的人聯絡我一聲，謝謝！，#為了找雨
233726316,2020-05-22T10:30:36.198Z,校車抱怨,學校都不覺得應該增加，16：00～18：00的車次嗎…，尤其星期五的時候，常常人多到排到外面去，然後滿了等下一班，等個2班就一小時了 有夠浪費時間，每次星期五都等到很厭世  尤其下雨的時候= =，而且
233724579,2020-05-22T05:51:59.700Z,推薦的眼科診所,如題！！有沒有人有去過哪些比較推薦、交通上也比較容易前往的眼科診所呢~~（不要推薦醫院）
233721113,2020-05-21T14:12:01.271Z,可以不要佔自習室位子嗎,我從七點多待在明德自習室靠青山路那一側，一堆進來的人沒位子坐 或是找很久才看到空位，而那些拿一本書 或一瓶水佔位子的人，多數完全沒出現，麻煩自己評估一下，如果當天無法出現在位子上，就不要佔據這個共用空
233719778,2020-05-21T10:43:35.909Z,專題問卷,這是小的畢業專題問卷，想調查一下各位同學的看法，請各位有空填填看~，祝各位學期順利
233716061,2020-05-20T18:21:38.953Z,請問學長姐關於考駕照,那個不好意思各位學長姐，我想請問一下長庚最近有沒有可以不用上課就可以直接考試的駕訓班？🤔🤔，喔喔喔還有還有一次考試價錢的部分，最後謝謝各位學長姐的指教～
233715007,2020-05-20T15:38:16.804Z,明德四樓飲水機,噁心死了==，希望弄出來的自己回去清乾淨^_^，不然詛咒你全科被當，小髒鬼壞壞
233712407,2020-05-20T08:35:44.890Z,長庚會跟進辦畢業典禮嗎？,交大恢復辦畢業典禮家長也可以參加，不知道長庚會不會跟進，各位覺得呢？
233711174,2020-05-20T05:10:23.806Z,資管的抱歉,各位資管的抱歉啊，x了你們的女神菲菲，把他x到懷孕了，拍謝
233709348,2020-05-19T17:51:33.343Z,問 騎單車,因上次看到學游泳的文章 就想到長庚有沒有人喜歡騎單車的？想想來學校也不久了，應該來找找喜歡騎單車的朋友，平時平日晚上可以練車，六日也可以揪騎，目前個人經驗環台一次台北數次，不知道有沒有人想一起騎？沒有
233708954,2020-05-19T16:44:15.923Z,科大全家,請問現在長大生，可以進去科大全家嗎？（｡ŏ_ŏ），還是跟學餐一樣，只限自己學校學生出入呢？
233708027,2020-05-19T14:46:14.381Z,到底是要印好了沒,同學，你要印東西沒問題，好歹也先自己把要印的東西（圖片）整理好把檔案帶下來印吧==全部人就等你在那邊慢慢載圖片丟進word裡面排版就好啦==
233706474,2020-05-19T10:52:21.341Z,院區撿到學生證,如題 大概是在鴨香飯前面撿到的，現在放在明德舍監那邊，我就只能幫到這裡了  兄弟
233703612,2020-05-19T02:19:26.318Z,誰的鑰匙,5/18在操場拾獲，紅色鑰匙圈背面有貼字
233703310,2020-05-19T00:37:47.447Z,貼貼紙,今天不用貼貼紙嗎我看明德據德都沒有欸
233701066,2020-05-18T13:53:13.885Z,明德4樓,明德4樓靠青山路這一側的，上學期還吵得不夠啊，現在一直發出規律的碰撞聲是想怎樣？🤔你當別人都不用準備考試嗎？我就是卒仔不敢去跟他們講，而且這張圖已經落伍了
233700868,2020-05-18T13:23:22.773Z,有人撿到身分證嗎😭,今天早上去工院一樓圖書館複印身分證，結果好像忘了拿了，剛剛付錢看錢包發現不見，有人有撿到或看到嗎 麻煩跟我說一下，謝謝
233700690,2020-05-18T12:53:52.797Z,資訊介面研究誠徵參與者_左撇子男生、左撇子女生,＊感謝大家的踴躍報名，目前右撇子組已經暫時額滿了喔～＊之前報名者若有下列情況，因不符合這次研究的招募條件，所以無法邀請您們參加研究喔，感謝您們的報名～1.未滿20歲，2.曾經訓練過非慣用手，3.只有假
233699416,2020-05-18T09:32:43.882Z,有沒有人在學餐撿到學生證...,工商一，學號：B0843051，湊字數湊字數湊字數噢ಠ_ಠ
233699161,2020-05-18T08:51:22.641Z,【徵】學務處生輔組工讀生,工讀單位：學務處 生活輔導組，工作性質：文書處理，時薪制：158元/HR，截止日期：5/25（一），條件：1. 細心、認真、反應能力快，2. 熟悉WORD、EXCEL操作，3. 有高度服務熱忱、個性活
233686744,2020-05-16T09:04:24.818Z,時鐘：畢典不建議停辦,阿中部長開示：不建議停辦，不過依照長庚懶惰的特性我猜還是沒有，樓下怎麼看
233685649,2020-05-16T05:26:14.280Z,有沒有人撿到機車鑰匙,如題有沒有人撿到機車鑰匙。
233682418,2020-05-15T14:35:11.172Z,聚德樓的網路是不是爛掉了,聚德樓網路是不是又壞掉了啊 草擬的 啦機宿舍 可以修一下嗎
233681266,2020-05-15T11:30:44.454Z,學生證遺失認領,在院區星巴克外面撿到學生證，如果我離開以前沒有人來認領的話，就會送回明德樓舍監室哦！，請在自行去領取，-，已送至明德樓舍監室
233681148,2020-05-15T11:13:17.403Z,同學你的學生證,我幫你拿到一醫警衛櫃台了喔喔喔
233677994,2020-05-15T02:10:09.856Z,失物招領,今天早上在管院一樓豆腐塊撿到學生證，<B0605008>中醫學系，放在管院104教室講台上的失物招領處
233676535,2020-05-14T16:55:47.962Z,失物招領,在據德球場撿到的宿舍，放在明德樓的失物招領處，記得去把它領回
233673671,2020-05-14T09:44:06.152Z,同學你的鑰匙沒拔～,紅色GT125的同學 你的鑰匙幫你放在前箱了喔，到底要補字到幾個字啊啊啊啊啊啊啊這樣應該夠了吧
233671099,2020-05-14T01:41:43.623Z,學生證,今天早上在機車停車場撿到學生證<B0629018>資訊工程學系，中午12：00會送到第一醫學大樓 警衛室
233670902,2020-05-14T00:34:15.836Z,圖書館失物招領,有掉學生證的可以趕快去領取，就不用重辦
233667554,2020-05-13T11:47:38.211Z,明德樓下滷味吃到包裝紙......,沈在最底下？！我都快吃完了欸 傻眼 都不用檢查有沒有掉進去嗎？ 這樣等於是跟著滷味一起煮一輪再倒出來吧噁爆，還以為是什麼特別硬的高麗菜之類的。樓下選擇就已經很少了，現在是要我怎麼選......🤢🤮
233667478,2020-05-13T11:34:25.526Z,同學你的鑰匙掉了,掉在明德一樓的沙發上，看起來是家裡鑰匙，上面還有一個鑰匙圈，幫你撿起來交給舍監了，趕快去拿！
233666723,2020-05-13T09:24:48.126Z,下一次生死鬥！,這次生死鬥也太讚，頭盔超精緻，什麼時候能再辦一次（ •̩̩̩̩＿•̩̩̩̩ ）
233665225,2020-05-13T04:49:04.740Z,誰的錢掉了,中午在茶揚買飯，在櫃檯底下撿到300元，已經交給茶揚店員了，掉錢的同學自己去找店員領取哦！！
233663033,2020-05-12T16:59:04.364Z,問 學游泳🏊‍♀️,想問大家有在這附近學游泳的經驗嗎，或是有推薦的教練嗎，高中的時候 我學一點點 但是現在應該是忘光光了，想要趁年輕的時候，好好學會游泳～～
233661641,2020-05-12T13:50:01.932Z,誰初排課拿了我的線啊啊啊啊,明明活三還有人啊啊啊偷走了你走路被車撞啊啊啊啊
233661323,2020-05-12T13:05:03.652Z,學生證,掉在振興路、長壽路待轉格上，已經送到第一醫學大樓 警衛室
233657776,2020-05-12T02:26:42.783Z,明天的羅馬競技生死鬥,長庚這地方時不時就下雨，如果明天下雨的話是不是就要延後啊，還是照打 這樣我就可以用我的時雨蒼燕流了
233654753,2020-05-11T13:10:51.314Z,手機架,最近想裝手機架（鷹爪），查到龜山有魔頭帽及唯酷3C配件館，想請問有比較推薦的嗎
233654724,2020-05-11T13:06:22.542Z,就快畢業了,如題，就快要畢業了，前陣子做了一個夢，夢裡跟我一直沒有合好的朋友合好，然後醒來的時候哭了，因為我們已經永遠無法合好了。就快畢業了，人生無常，若你真的想跟誰合好，快去說吧，哪怕當初多愛面子，總比未來的你
233654286,2020-05-11T11:58:38.284Z,有沒有人掉手機啊,哈嘍？有人掉手機嗎 三星的 掉在操場，我放韻德舍監那裏喔
233653698,2020-05-11T10:23:05.856Z,點了肉但是沒加怎麼辦,如圖，我已經吃了20分鐘了，我現在才想到我有點肉片，但是現在回去要人很多，時間久了怕被靠北，求解
233651625,2020-05-11T04:23:30.908Z,蔥三小！呷派！,哈嘍～有報名手作社社課的各位～我們已經在臉書粉絲團公布報名成功的名單囉！，可以去那邊查看是否報名成功，️注意社課時間和地點，️記得帶保鮮盒裝成品，（這次沒有個資交換的表單嘍
233648009,2020-05-10T13:31:30.562Z,不小心往前的,晚上大概8.的時候，好漢坡入口有擦撞發生，好像是新手駕駛不小心踩到油門，往前撞到，有開休旅車的車主記得調行車記錄器看一下
233647691,2020-05-10T12:48:12.592Z,羅馬競技報名異動聲明,各位已報名和未報名的參賽者不好意思，因為我的宣傳和報名表單設計不夠嚴謹，導致填表人數高達70幾人，卻有多個重複或是不明所以的參賽者名字（ex： . 、？、鍾佳播等等），甚至有感覺就不會到場的高中生也隨
233640491,2020-05-09T08:53:53.046Z,5/13羅馬競技徵裁判,報名人數超出預期，所以我們需要更多裁判，希望有興趣的朋友若你/妳在5/13（三）下午四點到六點半這段時間有空願意擔任裁判，可以透過FB私訊我們，十分感謝，FB專頁：
